0.0,0.0,0.0
1.093989379295686,0.0,0.0
0.0,0.9981732534524411,0.0
-1.0217064295342855,0.0,0.0
0.0,-0.9838831645310262,0.0
0.0,0.0,0.9262742106707187
0.0,0.0,-0.9614050133636385
1.1125907565032012,0.10958062521811694,0.0
1.1177550237679006,0.22233529852094513,0.0
1.1061014268500529,0.3355322005296722,0.0
1.0752936061811338,0.4454011966320662,0.0
1.0248807771187125,0.5478101902091599,0.0
0.9566271892389909,0.6391978546752284,0.0
0.8741856428277364,0.7174256193086992,0.0
0.7822163932012614,0.782216396864142,0.0
0.6852622691821811,0.8349944943681203,0.0
0.5867769418435002,0.8781737558130486,0.0
0.48863010232535914,0.9141626267507829,0.0
0.39121243020690716,0.9444703580111471,0.0
0.2940206224611876,0.9692560997486276,0.0
0.19642147684803735,0.9874774508022943,0.0
0.09824953042006342,0.9975442258830475,0.0
-0.09741399286843304,0.9890608654929319,0.0
-0.1931589412207721,0.9710755708674271,0.0
-0.2869317902063221,0.9458873456998843,0.0
-0.379088121346198,0.9151996809732809,0.0
-0.4703313174867739,0.8799280020422168,0.0
-0.5610672338295142,0.8396964522747553,0.0
-0.6507095668089896,0.7928918979826804,0.0
-0.7372766918536712,0.7372766884012294,0.0
-0.8175211738511612,0.6709222856872479,0.0
-0.887617305620631,0.5930869200676953,0.0
-0.9441912994992592,0.5046807622499886,0.0
-0.9853175574092174,0.4081318941245631,0.0
-1.0110945872498625,0.30671218885023377,0.0
-1.0235635383675266,0.20359944593226473,0.0
-1.0259812559414516,0.10105033340933058,0.0
-1.0131014819658142,-0.0997817869277753,0.0
-1.000837728132085,-0.1990790023963943,0.0
-0.9838271719207128,-0.2984407107000244,0.0
-0.9597620069928957,-0.39754644121321053,0.0
-0.9260224524589633,-0.4949693146217907,0.0
-0.8806011227664153,-0.588398860944635,0.0
-0.822724546281218,-0.6751925886439918,0.0
-0.7530044533906305,-0.7530044569167205,0.0
-0.6731501757609322,-0.8202358657716777,0.0
-0.5854326670615658,-0.8761619064203523,0.0
-0.4921487472978272,-0.9207455485055563,0.0
-0.39527926447466644,-0.9542885644899421,0.0
-0.29640605332737885,-0.977119811478201,0.0
-0.19681815747340534,-0.9894716989823144,0.0
-0.09766170278172555,-0.9915759116943552,0.0
0.09526508241495708,-0.9672426115604369,0.0
0.18755402218458664,-0.9428977401217686,0.0
0.27672941030384995,-0.912254606578046,0.0
0.3630597547644901,-0.8765037811122945,0.0
0.44699290407091496,-0.8362649017460526,0.0
0.528814321549064,-0.7914265580722858,0.0
0.6083445877398773,-0.7412700218408698,0.0
0.6848328176788779,-0.6848328144720148,0.0
0.7571197320810796,-0.6213521036939356,0.0
0.824011670246121,-0.5505869934164903,0.0
0.8846890855866953,-0.4728761664134452,0.0
0.9389321751861995,-0.38891843977777363,0.0
0.9870111228351038,-0.29940654981418785,0.0
1.0292380805162618,-0.20472818254127326,0.0
1.065348326312306,-0.10492765140445624,0.0
0.0,0.09054272238500237,0.9192956856531448
0.0,0.17957336570464896,0.9027762707340554
0.0,0.2661017902797809,0.8772200386466044
0.0,0.3492767677264069,0.843228706980935
0.0,0.4284781490295565,0.8016262315020671
0.0,0.5034760921787151,0.7535052181216604
0.0,0.5745496671340953,0.700090792107556
0.0,0.642424897450061,0.6424248944417814
0.0,0.7079470074237932,0.5809970916455961
0.0,0.7715281864459047,0.5155186508274187
0.0,0.8325531549609906,0.4450089310102515
0.0,0.8890065141728996,0.36823855394649296
0.0,0.9375544154297965,0.28440402168982476
0.0,0.9741638390149592,0.19377323481747236
0.0,0.9951277594439649,0.09801152925003455
0.0,0.9832507195293637,-0.09684174343747662
0.0,0.9526824284736307,-0.1895003177139167
0.0,0.9105678549001088,-0.2762177397748125
0.0,0.8616197594286554,-0.3568945911008332
0.0,0.8098271622174831,-0.43286163783664905
0.0,0.7574150332219134,-0.5060885471166169
0.0,0.7044606373581002,-0.5781359064653819
0.0,0.6492741171974774,-0.6492741202378299
0.0,0.589357797279588,-0.7181345567569082
0.0,0.5225448422646699,-0.7820436250794122
0.0,0.4478705279891821,-0.8379068263752405
0.0,0.3658653425096488,-0.8832770749160568
0.0,0.2782175418945894,-0.9171603246095342
0.0,0.18702121068825375,-0.9402191213503287
0.0,0.0939891427375483,-0.9542877836940032
0.0,-0.09482520394674275,-0.9627764505329204
0.0,-0.19058036563412162,-0.9581121960217891
0.0,-0.28685309246107127,-0.945627914002496
0.0,-0.38220267466714847,-0.9227188778175022
0.0,-0.474128942079359,-0.8870328579087491
0.0,-0.5595998177334665,-0.8375003088973351
0.0,-0.6359433241113047,-0.7748991792709283
