realization,seed,amplitude,dof,assembly_time_s,solve_time_plain_s,iters_plain,converged_plain,solve_time_frozen_s,iters_frozen,converged_frozen,solve_time_fresh_s,iters_fresh,converged_fresh,reldiff_plain_vs_fresh,reldiff_frozen_vs_fresh
1,1001,0.03,4827,420.0905,2.7125,272,true,113.9235,1500,false,0.7572,10,true,2.072986e-07,1.246294e-01
1,1001,0.03,4827,0.1980,2.0466,272,true,110.0997,1500,false,0.7672,10,true,2.072986e-07,1.246294e-01,8.768871e-09,7.845040e-03,5.280042e-07
1,1001,0.03,4827,0.1454,2.2278,272,true,98.4423,1500,false,0.6558,10,true,2.072986e-07,1.246294e-01,8.768871e-09,7.845040e-03,5.280042e-07
1,1001,0.03,4827,458.2836,2.0432,272,true,99.2572,1500,false,0.7258,10,true,2.072986e-07,1.246294e-01,8.768871e-09,7.845040e-03,5.280042e-07
1,1001,0.01,4827,447.8194,2.1357,272,true,98.3804,1500,false,0.7710,10,true,2.067855e-07,1.265321e-01,8.781361e-09,7.864572e-03,5.312420e-07
1,1001,0.01,4827,0.2386,2.0604,272,true,89.2068,1500,false,0.8158,10,true,2.067855e-07,1.265321e-01,8.781361e-09,7.864572e-03,5.312420e-07
